total_electricity_kw,fans_kw,cooling_kw,heating_kw,lights_kw,equipment_kw,total_gas_kw,Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),datetime
1395.87192772,135.860017658,443.512422401,0,243.2593065,310.10971186,257.210245471,154.827662412,84.9700494144,17.4125336445,2022-04-25 17:00:00
1118.88082556,101.273827862,464.227100541,0,166.938926447,199.110933808,257.793297997,164.127366305,84.9700494144,8.69588227757,2022-04-25 18:00:00
1144.14431639,101.284940796,487.308460167,0,166.938926447,191.61365848,258.225660825,184.206595477,56.6466996096,17.3723657389,2022-04-25 19:00:00
1019.59534977,101.247952621,491.991624193,0,100.150657288,124.558693486,299.690637594,234.347449441,56.6466996096,8.69648854292,2022-04-25 20:00:00
981.163992205,101.247039609,501.102808815,0,100.150657288,124.558693486,301.449565078,250.283181115,42.4850247072,8.68135925569,2022-04-25 21:00:00
920.785830833,101.247039609,508.124306738,0,46.0930336215,124.558693486,313.68129481,276.679399105,28.3233498048,8.67854590044,2022-04-25 22:00:00
925.201915853,101.247039609,511.076292504,0,46.0930336215,124.558693486,321.97726224,290.477651268,14.1616749024,17.3379360687,2022-04-25 23:00:00
924.449997063,101.247039609,507.895794148,0,46.0930336215,113.312780494,305.948282034,291.604399211,5.66466996096,8.67921286151,2022-04-26 00:00:00
921.549304879,101.247039609,524.20728865,0,46.0930336215,113.312780494,334.369334886,320.02654841,5.66466996096,8.67811651486,2022-04-26 01:00:00
921.153989604,101.247039609,526.269789327,0,46.0930336215,113.312780494,346.234550118,331.891000786,5.66466996096,8.67887937158,2022-04-26 02:00:00
927.50519684,101.247039609,533.000399478,0,46.0930336215,113.312780494,359.42945177,345.085002725,5.66466996096,8.67977908398,2022-04-26 03:00:00
1024.04453558,101.247039609,539.339517674,0,100.150657288,148.969399434,352.819309728,338.475929442,5.66466996096,8.67871032496,2022-04-26 04:00:00
1021.1215569,106.575322718,527.322585538,0,100.150657288,149.894399434,451.058527986,428.217218516,14.1616749024,8.67963456753,2022-04-26 05:00:00
1245.65616405,112.680880621,518.311269984,0,176.471037341,302.612436532,367.594220175,330.591184283,28.3233498048,8.67968608683,2022-04-26 06:00:00
1351.67574784,118.011302964,503.476801715,0,243.2593065,310.10971186,363.581528933,303.645210318,42.4850247072,17.4512939081,2022-04-26 07:00:00
1382.29381553,119.348991727,492.644505157,0,243.2593065,310.10971186,368.297868207,285.400025075,56.6466996096,26.2511435222,2022-04-26 08:00:00
1407.84293426,120.574662995,483.708806321,0,243.2593065,302.612436532,328.529030278,268.489849646,42.4850247072,17.5541559244,2022-04-26 09:00:00
1413.63323817,122.062232814,475.865967562,0,243.2593065,310.10971186,349.939696813,252.706688853,70.808374512,26.424633448,2022-04-26 10:00:00
1406.86900198,124.083182644,468.458038138,0,243.2593065,310.10971186,341.694514765,235.612660907,70.808374512,35.2734793457,2022-04-26 11:00:00
1362.60955646,125.859160729,463.835703021,0,243.2593065,310.10971186,315.770743808,227.379505307,70.808374512,17.5828639885,2022-04-26 12:00:00
1402.19990039,128.119860762,458.417357325,0,243.2593065,302.612436532,305.131618233,213.210527901,56.6466996096,35.2743907221,2022-04-26 13:00:00
1401.07027898,131.548296198,448.095950299,0,243.2593065,302.612436532,256.540172291,187.628954592,42.4850247072,26.4261929916,2022-04-26 14:00:00
1404.86399117,135.059439858,443.291066938,0,243.2593065,302.612436532,237.004668621,153.966723155,56.6466996096,26.3912458559,2022-04-26 15:00:00
1418.09716737,137.94605611,444.330080698,0,243.2593065,310.10971186,215.175952706,112.66624085,84.9700494144,17.5396624416,2022-04-26 16:00:00
1417.37407899,140.149499663,445.854653845,0,243.2593065,310.10971186,203.547775405,101.167194372,84.9700494144,17.410531618,2022-04-26 17:00:00
1124.75156401,101.291112206,450.185994782,0,166.938926447,199.110933808,226.353518134,132.687372235,84.9700494144,8.69609648434,2022-04-26 18:00:00
1149.50808296,101.315699466,467.588366509,0,166.938926447,191.61365848,234.785671308,169.442718972,56.6466996096,8.69625272598,2022-04-26 19:00:00
1038.93950774,101.265877462,482.501843835,0,100.150657288,124.558693486,293.806121097,219.786280457,56.6466996096,17.3731410302,2022-04-26 20:00:00
1002.08649655,101.252022926,492.339181818,0,100.150657288,124.558693486,288.227780674,237.061645991,42.4850247072,8.68110997497,2022-04-26 21:00:00
927.670286643,101.247039609,502.913981389,0,46.0930336215,124.558693486,303.256577927,266.254994122,28.3233498048,8.67823400006,2022-04-26 22:00:00
929.839623568,101.247039609,508.424029896,0,46.0930336215,124.558693486,303.245056192,280.404264015,14.1616749024,8.67911727446,2022-04-26 23:00:00
973.798046002,101.247039609,503.820869555,0,46.0930336215,113.312780494,326.360690267,312.017991791,5.66466996096,8.67802851461,2022-04-27 00:00:00
926.580490831,101.247039609,507.049084048,0,46.0930336215,113.312780494,324.481831316,301.480732104,5.66466996096,17.3364292502,2022-04-27 01:00:00
927.337301697,101.247039609,512.985104818,0,46.0930336215,113.312780494,329.969652043,315.626607272,5.66466996096,8.67837480968,2022-04-27 02:00:00
933.78046154,101.247039609,518.505859125,0,46.0930336215,113.312780494,343.134030624,328.79012535,5.66466996096,8.67923531343,2022-04-27 03:00:00
1022.07705391,101.247039609,521.527127968,0,100.150657288,148.969399434,333.895215577,319.552398622,5.66466996096,8.67814699379,2022-04-27 04:00:00
1017.10431995,109.558924748,513.806399576,0,100.150657288,149.894399434,428.842275703,406.001583954,14.1616749024,8.67901684666,2022-04-27 05:00:00
1241.66678869,115.733016535,509.255052503,0,176.471037341,302.612436532,352.310773046,315.309469143,28.3233498048,8.67795409769,2022-04-27 06:00:00
1351.99134867,120.863715118,499.61598027,0,243.2593065,310.10971186,357.379269157,297.447143575,42.4850247072,17.4471008744,2022-04-27 07:00:00
1387.20478726,122.059334221,490.530754666,0,243.2593065,310.10971186,355.248151081,281.096248467,56.6466996096,17.5052030042,2022-04-27 08:00:00
1411.35517494,123.280723154,479.257219272,0,243.2593065,302.612436532,329.878799691,261.074741275,42.4850247072,26.3190337092,2022-04-27 09:00:00
1408.60744045,124.745576782,471.231287471,0,243.2593065,310.10971186,341.170530038,243.938450701,70.808374512,26.4237048248,2022-04-27 10:00:00
1404.48783026,126.427472942,467.850780151,0,243.2593065,310.10971186,326.958149744,229.69372914,70.808374512,26.4560460919,2022-04-27 11:00:00
1363.63995999,128.248169255,463.166745167,0,243.2593065,310.10971186,316.202583295,219.033422444,70.808374512,26.360786339,2022-04-27 12:00:00
1399.7118507,130.368737213,457.226386047,0,243.2593065,302.612436532,287.948835054,204.846157641,56.6466996096,26.4559778035,2022-04-27 13:00:00
1400.63172456,133.04988995,449.01851267,0,243.2593065,302.612436532,255.656882892,186.747865749,42.4850247072,26.4239924356,2022-04-27 14:00:00
1412.70624401,135.950565495,441.746053042,0,243.2593065,302.612436532,247.240793413,164.205245293,56.6466996096,26.3888485102,2022-04-27 15:00:00
1423.25880525,137.86619946,441.812490607,0,243.2593065,310.10971186,239.533986178,128.268669322,84.9700494144,26.2952674422,2022-04-27 16:00:00
1433.55961802,138.858218835,442.597610788,0,243.2593065,310.10971186,209.076466545,115.389914006,84.9700494144,8.7165031239,2022-04-27 17:00:00
1135.57865495,101.247039609,452.14199817,0,166.938926447,199.110933808,262.536038949,160.195165975,84.9700494144,17.3708235604,2022-04-27 18:00:00
1159.15057845,101.247039609,484.262656285,0,166.938926447,191.61365848,256.213276269,190.871825678,56.6466996096,8.69475098111,2022-04-27 19:00:00
1059.47475069,101.247039609,494.585977566,0,100.150657288,124.558693486,303.910138281,238.568551667,56.6466996096,8.69488700469,2022-04-27 20:00:00
1041.48921375,101.247039609,494.568123923,0,100.150657288,124.558693486,304.451163382,253.285922589,42.4850247072,8.6802160854,2022-04-27 21:00:00
979.473892563,101.247039609,496.135393588,0,46.0930336215,124.558693486,326.429266045,280.768373739,28.3233498048,17.3375425011,2022-04-27 22:00:00
976.914294971,101.247039609,501.827636407,0,46.0930336215,124.558693486,320.636134094,297.795362638,14.1616749024,8.67909655389,2022-04-27 23:00:00
951.58524704,101.247039609,514.861191432,0,46.0930336215,113.312780494,335.290601663,320.94858187,5.66466996096,8.67734983161,2022-04-28 00:00:00
964.548509312,101.247039609,508.900223456,0,46.0930336215,113.312780494,340.513536592,326.170295629,5.66466996096,8.67857100205,2022-04-28 01:00:00
965.954018381,101.247039609,515.434715452,0,46.0930336215,113.312780494,353.859122481,339.517043116,5.66466996096,8.6774094044,2022-04-28 02:00:00
979.438795595,101.247039609,517.218673011,0,46.0930336215,113.312780494,366.913695859,352.570859696,5.66466996096,8.67816620172,2022-04-28 03:00:00
1066.27604866,101.247039609,526.745270635,0,100.150657288,148.969399434,360.579840111,346.238071407,5.66466996096,8.6770987435,2022-04-28 04:00:00
1067.87528691,107.018252467,526.832813323,0,100.150657288,149.894399434,452.3921641,429.551530222,14.1616749024,8.67895897572,2022-04-28 05:00:00
1296.97334254,113.327007922,525.175119911,0,176.471037341,302.612436532,380.842424364,335.182674337,28.3233498048,17.3364002222,2022-04-28 06:00:00
1398.65588621,118.429369515,508.264387814,0,243.2593065,310.10971186,362.414907209,311.198339037,42.4850247072,8.73154346503,2022-04-28 07:00:00
1432.72113538,119.651727055,479.982844026,0,243.2593065,310.10971186,374.178599932,291.284168559,56.6466996096,26.2477317635,2022-04-28 08:00:00
1465.8652212,120.69772407,470.200542087,0,243.2593065,302.612436532,335.877130672,275.841147022,42.4850247072,17.5509589424,2022-04-28 09:00:00
1456.57117992,122.125207108,466.686849906,0,243.2593065,310.10971186,359.55532402,262.328951106,70.808374512,26.4179984018,2022-04-28 10:00:00
1441.00350401,123.859077867,465.45276587,0,243.2593065,310.10971186,356.311835502,250.240327281,70.808374512,35.263133709,2022-04-28 11:00:00
1401.78132981,125.603276785,464.412066745,0,243.2593065,310.10971186,331.530349361,243.14398996,70.808374512,17.5779848891,2022-04-28 12:00:00
1446.17785467,127.778098066,456.517193501,0,243.2593065,302.612436532,322.40746409,230.498423421,56.6466996096,35.2623410589,2022-04-28 13:00:00
1454.56450811,130.831890449,449.581050487,0,243.2593065,302.612436532,279.520180664,210.6184608,42.4850247072,26.4166951574,2022-04-28 14:00:00
1448.25897771,134.164194532,445.759997072,0,243.2593065,302.612436532,263.559708761,189.317189307,56.6466996096,17.5958198444,2022-04-28 15:00:00
1443.71534765,136.999936777,441.470930127,0,243.2593065,310.10971186,283.601400776,172.339385235,84.9700494144,26.291966126,2022-04-28 16:00:00
1442.17062366,138.854185909,436.685936035,0,243.2593065,310.10971186,265.563402269,163.184456196,84.9700494144,17.4088966584,2022-04-28 17:00:00
1184.2116387,101.256435024,466.543839702,0,166.938926447,199.110933808,268.104556755,174.440757252,84.9700494144,8.69375008878,2022-04-28 18:00:00
1198.36610499,101.261386462,484.198943853,0,166.938926447,191.61365848,256.873614643,191.533100061,56.6466996096,8.69381497243,2022-04-28 19:00:00
1070.20975809,101.247039609,490.491344269,0,100.150657288,124.558693486,321.159302241,247.143415134,56.6466996096,17.369187498,2022-04-28 20:00:00
1029.69126308,101.247039609,497.328432343,0,100.150657288,124.558693486,314.210120703,263.044483849,42.4850247072,8.68061214731,2022-04-28 21:00:00
965.429446877,101.247039609,503.630619665,0,46.0930336215,124.558693486,326.890882457,289.889921472,28.3233498048,8.67761117997,2022-04-28 22:00:00
966.673518044,101.247039609,511.52273399,0,46.0930336215,124.558693486,330.117973459,307.277872069,14.1616749024,8.67842648761,2022-04-28 23:00:00
958.200535373,101.247039609,514.387578899,0,46.0930336215,113.312780494,344.980138083,330.637686861,5.66466996096,8.67778126097,2022-04-29 00:00:00
943.700518158,101.247039609,517.619834018,0,46.0930336215,113.312780494,347.254572818,332.912017324,5.66466996096,8.6778855321,2022-04-29 01:00:00
948.016587404,101.247039609,524.568704219,0,46.0930336215,113.312780494,361.004450791,346.664004239,5.66466996096,8.67577659097,2022-04-29 02:00:00
954.139739462,101.247039609,533.098827269,0,46.0930336215,113.312780494,375.040992885,360.69895667,5.66466996096,8.6773662537,2022-04-29 03:00:00
976.714304621,101.247039609,543.370890778,0,55.6251445156,113.312780494,384.562694208,361.562874311,5.66466996096,17.335149936,2022-04-29 04:00:00
983.475216905,101.247039609,549.183804341,0,55.6251445156,113.312780494,393.488822283,370.64937762,14.1616749024,8.67776976053,2022-04-29 05:00:00
1058.84353151,101.247039609,553.800855059,0,65.1572554096,176.889270242,353.915942262,316.915915344,28.3233498048,8.67667711413,2022-04-29 06:00:00
1166.05236091,103.898398791,545.859100996,0,109.682768182,220.96816451,425.946513842,374.784076847,42.4850247072,8.67741228798,2022-04-29 07:00:00
1151.49273426,103.62165297,517.564171464,0,109.682768182,220.96816451,412.395546577,347.041946911,56.6466996096,8.70690005648,2022-04-29 08:00:00
1252.80993661,106.402274545,502.046916869,0,131.945524568,266.955817592,375.819445125,315.883522577,42.4850247072,17.4508978407,2022-04-29 09:00:00
1249.5884574,106.748582145,492.474254985,0,131.945524568,274.45309292,395.54696226,298.495239692,70.808374512,26.2433480561,2022-04-29 10:00:00
1243.32455702,107.068809352,488.855272559,0,131.945524568,274.45309292,374.69794799,286.388337116,70.808374512,17.5012363621,2022-04-29 11:00:00
1222.56597941,107.844798976,483.832379015,0,131.945524568,274.45309292,366.376670847,278.069692464,70.808374512,17.4986038703,2022-04-29 12:00:00
1223.05231808,108.851108448,476.636578807,0,131.945524568,266.955817592,341.233190527,267.088881204,56.6466996096,17.4976097137,2022-04-29 13:00:00
1227.78925711,110.622843012,470.336295724,0,131.945524568,266.955817592,316.472227332,247.748619135,42.4850247072,26.2385834889,2022-04-29 14:00:00
1142.28382648,101.247039609,480.804510107,0,109.682768182,212.545889182,251.245226812,177.100683818,56.6466996096,17.4978433848,2022-04-29 15:00:00
1150.16930975,101.248877499,480.832029005,0,109.682768182,220.04316451,267.732731959,165.26121229,84.9700494144,17.5014702546,2022-04-29 16:00:00
1108.61425492,101.275091444,480.196946664,0,109.682768182,220.04316451,264.248748284,161.838216758,84.9700494144,17.4404821116,2022-04-29 17:00:00
1063.58525334,101.292708323,483.431036906,0,100.150657288,199.110933808,287.586499553,193.938386143,84.9700494144,8.67806399585,2022-04-29 18:00:00
1075.30090052,101.25685439,486.246886477,0,100.150657288,191.61365848,279.697890679,214.374236581,56.6466996096,8.67695448819,2022-04-29 19:00:00
987.225583252,101.247039609,486.178614443,0,55.6251445156,124.558693486,329.970077648,264.645657835,56.6466996096,8.67772020355,2022-04-29 20:00:00
978.989737277,101.247039609,492.895394444,0,55.6251445156,124.558693486,328.376839944,277.216066398,42.4850247072,8.67574883923,2022-04-29 21:00:00
970.688926923,101.247039609,501.659925214,0,46.0930336215,124.558693486,338.171817325,301.171112346,28.3233498048,8.67735517403,2022-04-29 22:00:00
968.253339767,101.247039609,507.557828435,0,46.0930336215,124.558693486,347.457576608,315.960741823,14.1616749024,17.3351598832,2022-04-29 23:00:00
955.491971617,101.247039609,504.65017911,0,34.9616554283,113.312780494,352.191580304,337.849256157,5.66466996096,8.67765418666,2022-04-30 00:00:00
950.785044112,101.247039609,518.562254496,0,34.9616554283,113.312780494,358.910079232,344.569031518,5.66466996096,8.6763777528,2022-04-30 01:00:00
951.171535076,101.247039609,520.500552499,0,34.9616554283,113.312780494,370.566040926,356.224397674,5.66466996096,8.67697329078,2022-04-30 02:00:00
955.808918241,101.247039609,527.9430284,0,34.9616554283,113.312780494,383.853234077,369.510874309,5.66466996096,8.67768980686,2022-04-30 03:00:00
966.582479616,101.247039609,540.283424959,0,44.4937663224,113.312780494,384.244729187,369.903528296,5.66466996096,8.6765309304,2022-04-30 04:00:00
972.51866952,101.247039609,548.368644347,0,44.4937663224,113.312780494,402.088846403,379.249929676,14.1616749024,8.67724182428,2022-04-30 05:00:00
1055.20034932,101.247039609,551.922153356,0,54.0258772165,176.889270242,361.823112432,324.82177128,28.3233498048,8.67799134676,2022-04-30 06:00:00
1048.05181122,101.247039609,542.075584429,0,54.0258772165,184.38654557,362.29290925,311.131076268,42.4850247072,8.67680827469,2022-04-30 07:00:00
1107.94877011,101.247039609,523.227299366,0,65.1572554096,220.04316451,365.821642586,291.790310748,56.6466996096,17.3846322285,2022-04-30 08:00:00
1090.75449011,101.247039609,512.727080613,0,65.1572554096,212.545889182,338.256035099,278.334877133,42.4850247072,17.4361332591,2022-04-30 09:00:00
1086.21361038,101.247039609,504.030741933,0,65.1572554096,220.04316451,351.648988284,263.352727984,70.808374512,17.4878857887,2022-04-30 10:00:00
1089.00958002,101.247039609,499.210599898,0,65.1572554096,220.04316451,340.269067367,251.970355983,70.808374512,17.4903368728,2022-04-30 11:00:00
1100.6584921,101.247039609,492.463696168,0,65.1572554096,220.04316451,330.175230258,241.882058542,70.808374512,17.484797204,2022-04-30 12:00:00
1095.49071742,101.247039609,487.238290603,0,65.1572554096,212.545889182,309.570484572,235.436736621,56.6466996096,17.4870483421,2022-04-30 13:00:00
1085.27186346,101.247039609,483.64468818,0,65.1572554096,212.545889182,285.597294063,216.890825183,42.4850247072,26.2214441724,2022-04-30 14:00:00
1083.72398841,101.247039609,481.237922608,0,65.1572554096,212.545889182,271.251183067,197.119380329,56.6466996096,17.4851031279,2022-04-30 15:00:00
1051.0533716,101.247039609,479.880440124,0,65.1572554096,220.04316451,286.700215902,184.242644912,84.9700494144,17.4875215755,2022-04-30 16:00:00
1009.74309362,101.247039609,483.79124642,0,54.0258772165,184.38654557,300.080147854,197.674598998,84.9700494144,17.4354994415,2022-04-30 17:00:00
987.240077838,101.247039609,485.391539705,0,44.4937663224,163.454314868,328.705041568,235.057110442,84.9700494144,8.67788171185,2022-04-30 18:00:00
973.435863464,101.247039609,489.330643143,0,44.4937663224,155.95703954,311.257827504,245.934426782,56.6466996096,8.67670111295,2022-04-30 19:00:00
953.700329126,101.247039609,494.542828744,0,44.4937663224,124.558693486,350.960141854,285.636018043,56.6466996096,8.67742420095,2022-04-30 20:00:00
950.602250382,101.247039609,498.828454077,0,44.4937663224,124.558693486,346.06584582,294.904527235,42.4850247072,8.67629387833,2022-04-30 21:00:00
955.737491018,101.247039609,501.775594799,0,34.9616554283,124.558693486,352.71784106,315.717504472,28.3233498048,8.67698678291,2022-04-30 22:00:00
963.662766227,101.247039609,502.580332354,0,34.9616554283,124.558693486,350.049348412,327.209942187,14.1616749024,8.67773132236,2022-04-30 23:00:00
974.560838867,101.247039609,510.164727796,0,46.0930336215,113.312780494,341.527393105,327.186120253,5.66466996096,8.67660289081,2022-05-01 00:00:00
998.530359562,101.247039609,503.185450349,0,46.0930336215,113.312780494,363.649699942,349.307922335,5.66466996096,8.67710764554,2022-05-01 01:00:00
1013.75852034,101.247039609,498.577288899,0,46.0930336215,113.312780494,383.574510579,360.575796193,5.66466996096,17.3340444243,2022-05-01 02:00:00
1009.29598787,101.247039609,499.100644581,0,46.0930336215,113.312780494,385.372183707,371.030444377,5.66466996096,8.67706936937,2022-05-01 03:00:00
1100.98241939,101.247039609,500.984333914,0,100.150657288,148.969399434,373.301293351,358.960719625,5.66466996096,8.6759037642,2022-05-01 04:00:00
1098.22528256,101.414818637,498.050668771,0,100.150657288,149.894399434,527.516135134,504.677901017,14.1616749024,8.67655921453,2022-05-01 05:00:00
1309.36488653,104.01662402,500.070060781,0,176.471037341,302.612436532,404.934461007,367.933852565,28.3233498048,8.67725863761,2022-05-01 06:00:00
1412.96664696,107.64567861,492.326259705,0,243.2593065,310.10971186,396.093787523,336.165348585,42.4850247072,17.4434142303,2022-05-01 07:00:00
1450.99620575,109.120777632,479.575835774,0,243.2593065,310.10971186,388.315935798,314.170024913,56.6466996096,17.4992112748,2022-05-01 08:00:00
1483.30364894,110.515240112,470.260180075,0,243.2593065,302.612436532,365.807284852,297.017056667,42.4850247072,26.3052034777,2022-05-01 09:00:00
1484.73044742,111.972719336,468.248041817,0,243.2593065,310.10971186,379.926728998,282.711343152,70.808374512,26.4070113343,2022-05-01 10:00:00
1466.1796313,113.598389024,468.02249719,0,243.2593065,310.10971186,367.79481192,270.544113717,70.808374512,26.4423236915,2022-05-01 11:00:00
1414.86101008,115.429938478,466.742866696,0,243.2593065,310.10971186,350.961302966,260.520990508,70.808374512,19.6319379456,2022-05-01 12:00:00
1458.62445637,117.584576611,463.661815805,0,243.2593065,302.612436532,339.752106921,249.92367182,56.6466996096,33.1817354916,2022-05-01 13:00:00
1456.92866908,120.56190289,459.251530397,0,243.2593065,302.612436532,300.615900205,231.724030141,42.4850247072,26.4068453567,2022-05-01 14:00:00
1455.63295443,123.873766976,455.016415274,0,243.2593065,302.612436532,284.761352264,210.525540687,56.6466996096,17.5891119675,2022-05-01 15:00:00
1466.8103855,126.807572918,450.342232724,0,243.2593065,310.10971186,305.409777795,194.157167119,84.9700494144,26.2825612617,2022-05-01 16:00:00
1467.47269965,129.268336564,447.102032866,0,243.2593065,310.10971186,277.342423796,182.510056655,84.9700494144,9.86231772677,2022-05-01 17:00:00
1201.8462472,101.260263176,472.8274677,0,166.938926447,199.110933808,278.976811904,177.786704717,84.9700494144,16.2200577726,2022-05-01 18:00:00
1212.82512783,101.267446225,480.348403737,0,166.938926447,191.61365848,262.015289904,196.674733315,56.6466996096,8.69385697924,2022-05-01 19:00:00
1096.27686613,101.247039609,481.642267267,0,100.150657288,124.558693486,319.993106331,254.652578674,56.6466996096,8.69382804764,2022-05-01 20:00:00
1049.5032767,101.247039609,487.130950738,0,100.150657288,124.558693486,327.989811769,268.167185762,42.4850247072,17.3376012992,2022-05-01 21:00:00
987.089913218,101.247039609,500.538903464,0,46.0930336215,124.558693486,336.313456966,299.312999075,28.3233498048,8.67710808653,2022-05-01 22:00:00
984.850359094,101.247039609,505.502282199,0,46.0930336215,124.558693486,336.530783948,313.693169543,14.1616749024,8.67593950167,2022-05-01 23:00:00
974.062305889,101.247039609,495.014644848,0,46.0930336215,113.312780494,319.389089187,305.048271508,5.66466996096,8.67614771797,2022-05-02 00:00:00
984.919990744,101.247039609,512.52601825,0,46.0930336215,113.312780494,354.378768188,340.037105636,5.66466996096,8.67699259045,2022-05-02 01:00:00
986.75372618,101.247039609,514.609706286,0,46.0930336215,113.312780494,366.87080041,352.530432162,5.66466996096,8.67569828696,2022-05-02 02:00:00
988.730521514,101.247039609,521.05270234,0,46.0930336215,113.312780494,380.226303169,365.885342279,5.66466996096,8.67629092902,2022-05-02 03:00:00
1087.95763721,101.247039609,525.029453336,0,100.150657288,148.969399434,371.297549797,356.955939273,5.66466996096,8.67694056257,2022-05-02 04:00:00
1089.40979539,103.246677815,521.270593109,0,100.150657288,149.894399434,483.648566256,460.809586196,14.1616749024,8.67730515751,2022-05-02 05:00:00
1308.46303492,109.00590784,517.449749763,0,176.471037341,302.612436532,388.223964688,351.224119876,28.3233498048,8.67649500673,2022-05-02 06:00:00
1406.88913556,113.645117837,500.708727674,0,243.2593065,310.10971186,380.933040437,321.005806247,42.4850247072,17.4422094827,2022-05-02 07:00:00
1430.31332743,115.099070304,482.337494006,0,243.2593065,310.10971186,384.864764742,301.981070889,56.6466996096,26.2369942436,2022-05-02 08:00:00
1455.21162965,116.551060129,471.850010087,0,243.2593065,302.612436532,343.458133012,283.429608982,42.4850247072,17.5434993231,2022-05-02 09:00:00
1458.00333928,118.137893715,466.250649134,0,243.2593065,310.10971186,364.325505401,267.11545996,70.808374512,26.4016709296,2022-05-02 10:00:00
1455.11478822,119.972102856,461.99259427,0,243.2593065,310.10971186,350.41642275,253.17165766,70.808374512,26.4363905777,2022-05-02 11:00:00
1412.3812559,121.927386325,457.732751032,0,243.2593065,310.10971186,340.356357739,243.205524716,70.808374512,26.3424585104,2022-05-02 12:00:00
1447.33883371,124.1364795,453.724998165,0,243.2593065,302.612436532,314.340356241,231.255519058,56.6466996096,26.4381375743,2022-05-02 13:00:00
1455.00555814,127.257809431,448.092484123,0,243.2593065,302.612436532,278.532630102,209.642581655,42.4850247072,26.4050237389,2022-05-02 14:00:00
1459.09937347,130.716642191,438.656472996,0,243.2593065,302.612436532,269.332676488,186.316465277,56.6466996096,26.3695116011,2022-05-02 15:00:00
1459.53087672,133.747482282,432.501420259,0,243.2593065,310.10971186,273.046638758,170.550962307,84.9700494144,17.5256270366,2022-05-02 16:00:00
1464.32361714,135.855061108,431.820879561,0,243.2593065,310.10971186,252.633128445,150.258560489,84.9700494144,17.4045185409,2022-05-02 17:00:00
1180.38859309,101.25278853,446.523711769,0,166.938926447,199.110933808,261.338836784,167.675542576,84.9700494144,8.69324479354,2022-05-02 18:00:00
1197.78467387,101.261168178,470.338604154,0,166.938926447,191.61365848,256.441678205,191.101827319,56.6466996096,8.69315127649,2022-05-02 19:00:00
1073.54519737,101.247039609,478.71378245,0,100.150657288,124.558693486,315.244456418,241.231519515,56.6466996096,17.3662372937,2022-05-02 20:00:00
1030.89253455,101.247161239,487.115115608,0,100.150657288,124.558693486,305.621507618,254.4586021,42.4850247072,8.6778808105,2022-05-02 21:00:00
985.099250557,101.247039609,490.229473477,0,46.0930336215,124.558693486,314.921742232,277.921664874,28.3233498048,8.6767275531,2022-05-02 22:00:00
991.191824822,101.247039609,493.318075288,0,46.0930336215,124.558693486,316.422855534,293.585657149,14.1616749024,8.67552348303,2022-05-02 23:00:00
920.635540148,101.247039609,522.033359234,0,46.0930336215,113.312780494,351.659846978,337.319192237,5.66466996096,8.67598477949,2022-05-03 00:00:00
972.172004719,101.247039609,503.277527267,0,46.0930336215,113.312780494,334.739739815,320.39852057,5.66466996096,8.67654928423,2022-05-03 01:00:00
971.325646679,101.247039609,513.141954361,0,46.0930336215,113.312780494,350.64524068,336.305366665,5.66466996096,8.67520405455,2022-05-03 02:00:00
967.829918181,101.247039609,518.70411455,0,46.0930336215,113.312780494,363.186563287,348.846157558,5.66466996096,8.67573576802,2022-05-03 03:00:00
1059.85752171,101.247039609,523.74931209,0,100.150657288,148.969399434,363.397604084,340.401503574,5.66466996096,17.3314305488,2022-05-03 04:00:00
1059.72667135,106.739375417,522.972348699,0,100.150657288,149.894399434,453.550533906,430.713183718,14.1616749024,8.67567528619,2022-05-03 05:00:00
1285.19007549,112.874420893,518.451297101,0,176.471037341,302.612436532,370.496450496,333.496812585,28.3233498048,8.67628810641,2022-05-03 06:00:00
1391.18191786,118.181855163,500.472749036,0,243.2593065,310.10971186,368.285817291,308.364499943,42.4850247072,17.4362926411,2022-05-03 07:00:00
1422.94338076,119.521298421,481.837900725,0,243.2593065,310.10971186,363.953610435,289.812333196,56.6466996096,17.4945776295,2022-05-03 08:00:00
1442.35820638,120.793049623,471.627668454,0,243.2593065,302.612436532,333.035906359,273.010837183,42.4850247072,17.5400444696,2022-05-03 09:00:00
1439.63439993,122.266583836,465.642251417,0,243.2593065,310.10971186,353.256918036,256.04851265,70.808374512,26.4000308742,2022-05-03 10:00:00
1438.92616775,124.114130463,458.996367233,0,243.2593065,310.10971186,336.734779681,239.495898637,70.808374512,26.4305065324,2022-05-03 11:00:00
1389.26069865,125.92019586,456.615811032,0,243.2593065,310.10971186,325.772417233,228.621828639,70.808374512,26.3422140815,2022-05-03 12:00:00
1410.22361011,128.011417213,456.291318455,0,243.2593065,302.612436532,297.254529896,214.175900996,56.6466996096,26.4319292904,2022-05-03 13:00:00
1406.39714078,130.182609398,452.859274016,0,243.2593065,302.612436532,267.816581429,198.932502124,42.4850247072,26.3990545974,2022-05-03 14:00:00
1416.87779076,132.86132641,446.216631448,0,243.2593065,302.612436532,262.840398728,179.829075821,56.6466996096,26.3646232975,2022-05-03 15:00:00
1427.24379735,134.150855019,439.371399392,0,243.2593065,310.10971186,273.979347622,171.488895372,84.9700494144,17.5204028359,2022-05-03 16:00:00
1427.22416182,133.853368912,437.622454287,0,243.2593065,310.10971186,276.147239945,173.775155556,84.9700494144,17.4020349746,2022-05-03 17:00:00
