datetime,solar_pv_kw,total_load_kw,generators_kw,sterilization_kw,base_load_kw,grid_available,is_outage
2022-05-31 11:45:00,105.2266666666667,122.797,0.0,13.29366666666667,109.5033333333333,1,0
2022-05-31 12:00:00,112.7673333333333,123.508,0.0,18.10533333333333,105.4026666666667,1,0
2022-05-31 12:15:00,104.6926666666667,120.9033333333334,0.0,16.62933333333333,104.274,1,0
2022-05-31 12:30:00,116.2243333333333,160.641,0.0,43.95666666666667,116.6843333333333,1,0
2022-05-31 12:45:00,116.626,149.7163333333333,0.0,28.83666666666667,120.8796666666667,1,0
2022-05-31 13:00:00,128.5783333333333,133.9056666666667,0.0,10.59033333333333,123.3153333333333,1,0
2022-05-31 13:15:00,127.639,136.5573333333333,0.0,5.858666666666667,130.6986666666667,1,0
2022-05-31 13:30:00,129.441,145.0766666666667,0.0,9.873666666666667,135.203,1,0
2022-05-31 13:45:00,131.329,142.0,0.0,22.35366666666667,119.6463333333333,1,0
2022-05-31 14:00:00,126.6106666666667,150.8416666666667,0.0,20.66333333333333,130.1783333333333,1,0
2022-05-31 14:15:00,123.941,133.3723333333333,0.0,8.103666666666667,125.2686666666667,1,0
2022-05-31 14:30:00,111.719,134.8693333333333,0.0,5.345333333333333,129.524,1,0
2022-05-31 14:45:00,112.8643333333333,129.5046666666667,0.0,6.699333333333333,122.8053333333334,1,0
2022-05-31 15:00:00,106.1933333333333,134.857,0.0,7.999666666666667,126.8573333333333,1,0
2022-05-31 15:15:00,125.924,144.2813333333334,0.0,11.54266666666667,132.7386666666667,1,0
2022-05-31 15:30:00,113.404,155.3863333333333,0.0,25.59166666666667,129.7946666666667,1,0
2022-05-31 15:45:00,137.507,144.1113333333333,0.0,15.19966666666667,128.9116666666667,1,0
2022-05-31 16:00:00,116.8886666666667,138.1576666666667,0.0,6.688666666666666,131.469,1,0
2022-05-31 16:15:00,82.06,134.695,0.0,9.059333333333333,125.6356666666667,1,0
2022-05-31 16:30:00,121.7936666666667,141.8263333333333,0.0,5.407666666666667,136.4186666666667,1,0
2022-05-31 16:45:00,112.6323333333333,144.0733333333334,0.0,12.81033333333333,131.263,1,0
2022-05-31 17:00:00,84.86866666666667,147.4286666666667,0.0,22.96266666666667,124.466,1,0
2022-05-31 17:15:00,52.64766666666666,154.5163333333333,0.0,10.81333333333333,143.703,1,0
